near-normal,DATE,D0,D1,D2,D3,D4,W0,W1,W2,W3,W4
99.83,1961-09-01,0.3233333333333617,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
98.86,1961-10-01,8.883333333333361,1.7800000000000094,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
74.33,1961-11-01,16.28333333333336,3.383333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.81,1961-12-01,43.66666666666669,10.960000000000008,0.3933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.87,1962-01-01,41.693333333333364,10.566666666666675,0.3933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.24,1962-02-01,44.7866666666667,9.756666666666677,0.3933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.52,1962-03-01,20.69000000000003,2.7633333333333425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.17,1962-04-01,35.16000000000003,2.5600000000000094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.84,1962-05-01,25.520000000000028,1.7666666666666762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.77,1962-06-01,35.626666666666694,1.2400000000000093,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0
57.54,1962-07-01,44.69000000000003,22.243333333333343,0.3666666666666667,0.0,0.0,1.33,0.0,0.0,0.0,0.0
9.64,1962-08-01,76.2166666666667,51.76333333333334,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.86,1962-09-01,95.55666666666669,83.00666666666667,11.043333333333335,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.81,1962-10-01,96.32666666666671,82.53666666666669,10.826666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
7.35,1962-11-01,96.07000000000005,75.93000000000002,6.260000000000001,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
3.63,1962-12-01,96.34666666666669,77.07666666666668,8.663333333333332,0.24666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1963-01-01,98.79000000000003,88.26333333333334,25.80666666666667,3.3000000000000003,0.02,0.0,0.0,0.0,0.0,0.0
0.0,1963-02-01,96.52000000000002,87.67666666666668,27.48,3.3200000000000003,0.02,0.0,0.0,0.0,0.0,0.0
10.45,1963-03-01,96.4066666666667,80.13333333333334,23.423333333333332,4.633333333333333,0.02,0.0,0.0,0.0,0.0,0.0
0.35,1963-04-01,89.90333333333336,59.88666666666668,7.746666666666667,1.5799999999999998,0.0,0.0,0.0,0.0,0.0,0.0
19.53,1963-05-01,62.71000000000003,37.56000000000001,5.896666666666666,1.5599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
92.02,1963-06-01,42.4866666666667,13.456666666666676,1.6166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.02,1963-07-01,48.18000000000003,23.586666666666673,3.623333333333333,0.2733333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2.41,1963-08-01,77.39000000000003,44.660000000000004,6.753333333333333,0.8966666666666666,0.0,0.0,0.0,0.0,0.0,0.0
4.41,1963-09-01,97.72666666666669,76.39333333333333,19.19,4.92,0.79,0.0,0.0,0.0,0.0,0.0
0.0,1963-10-01,73.58333333333337,55.68000000000001,15.64,4.6466666666666665,0.79,0.0,0.0,0.0,0.0,0.0
74.86,1963-11-01,69.46000000000004,49.23666666666668,15.576666666666668,5.640000000000001,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
16.78,1963-12-01,41.93000000000003,18.746666666666677,3.1833333333333336,1.6166666666666665,0.043333333333333335,0.0,0.0,0.0,0.0,0.0
82.56,1964-01-01,34.0966666666667,16.673333333333343,3.11,1.6166666666666665,0.043333333333333335,0.0,0.0,0.0,0.0,0.0
66.09,1964-02-01,11.073333333333366,3.9700000000000095,0.043333333333333335,0.0,0.0,32.27,2.62,0.0,0.0,0.0
85.81,1964-03-01,5.270000000000033,1.9266666666666763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.99,1964-04-01,4.873333333333366,1.9266666666666763,0.0,0.0,0.0,50.01,6.25,0.0,0.0,0.0
99.25,1964-05-01,5.996666666666699,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
82.46,1964-06-01,6.156666666666699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.45,1964-07-01,39.2766666666667,30.80333333333334,13.383333333333333,0.44333333333333336,0.0,1.08,0.0,0.0,0.0,0.0
0.17,1964-08-01,64.2166666666667,53.03666666666667,13.86,0.44333333333333336,0.0,0.0,0.0,0.0,0.0,0.0
7.62,1964-09-01,97.38333333333337,84.54333333333334,31.766666666666666,7.596666666666667,0.09999999999999999,0.0,0.0,0.0,0.0,0.0
0.01,1964-10-01,97.43666666666668,87.06333333333335,49.946666666666665,30.320000000000004,5.32,0.0,0.0,0.0,0.0,0.0
0.0,1964-11-01,99.98000000000003,98.08666666666669,72.11333333333333,39.696666666666665,5.32,0.0,0.0,0.0,0.0,0.0
0.0,1964-12-01,99.9866666666667,99.91333333333334,85.15333333333334,53.79666666666666,6.48,0.0,0.0,0.0,0.0,0.0
0.0,1965-01-01,99.76333333333336,98.25,68.77,32.483333333333334,1.26,0.0,0.0,0.0,0.0,0.0
0.69,1965-02-01,90.67333333333336,78.85666666666668,46.18333333333334,23.10666666666667,1.26,0.0,0.0,0.0,0.0,0.0
27.28,1965-03-01,84.78000000000003,56.55000000000001,15.236666666666666,1.8533333333333333,0.0,0.0,0.0,0.0,0.0,0.0
17.68,1965-04-01,75.25333333333336,31.696666666666676,0.05666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.28,1965-05-01,84.28666666666669,47.38333333333335,3.013333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,1965-06-01,90.01333333333336,64.58000000000001,3.7099999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52,1965-07-01,95.99000000000005,65.79000000000002,3.7099999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.37,1965-08-01,96.00333333333337,65.54666666666668,0.7533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,1965-09-01,96.17000000000003,69.96333333333335,2.1366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1965-10-01,99.95333333333336,95.28000000000002,33.4,13.64,0.02,0.0,0.0,0.0,0.0,0.0
0.0,1965-11-01,100.0,99.30666666666667,66.67666666666666,46.973333333333336,31.873333333333335,0.0,0.0,0.0,0.0,0.0
0.0,1965-12-01,99.99666666666671,99.99666666666667,97.92666666666666,77.69666666666667,34.67333333333334,0.0,0.0,0.0,0.0,0.0
0.0,1966-01-01,99.99666666666671,99.99666666666667,90.81333333333333,65.82333333333334,34.653333333333336,0.0,0.0,0.0,0.0,0.0
0.0,1966-02-01,99.99666666666671,99.99666666666667,88.81333333333333,38.93666666666667,2.9499999999999997,0.0,0.0,0.0,0.0,0.0
0.0,1966-03-01,100.0,99.98666666666668,66.90333333333332,10.71,0.2833333333333334,0.0,0.0,0.0,0.0,0.0
0.0,1966-04-01,99.99666666666668,99.98333333333335,61.00666666666666,14.51,0.3433333333333333,0.0,0.0,0.0,0.0,0.0
0.0,1966-05-01,99.99666666666668,99.98333333333335,61.88666666666666,22.89333333333333,2.283333333333333,0.0,0.0,0.0,0.0,0.0
0.0,1966-06-01,99.99666666666668,99.99666666666667,83.8,53.52333333333333,15.556666666666667,0.0,0.0,0.0,0.0,0.0
0.0,1966-07-01,100.0,100.0,98.88,81.29,31.646666666666665,0.0,0.0,0.0,0.0,0.0
0.0,1966-08-01,81.1966666666667,69.09000000000002,66.66666666666667,66.46,29.556666666666672,0.0,0.0,0.0,0.0,0.0
56.41,1966-09-01,62.863333333333365,38.31666666666668,33.333333333333336,33.333333333333336,16.150000000000002,0.0,0.0,0.0,0.0,0.0
55.0,1966-10-01,59.506666666666696,19.156666666666677,0.9700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.05,1966-11-01,56.12000000000003,19.376666666666676,0.9700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.57,1966-12-01,73.27000000000004,35.22666666666668,2.0966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.53,1967-01-01,76.53000000000003,49.620000000000005,2.4233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,1967-02-01,82.17000000000003,51.75,2.4233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.66,1967-03-01,64.43000000000004,37.63333333333334,1.2966666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.76,1967-04-01,31.19333333333337,9.066666666666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.61,1967-05-01,47.73666666666671,36.41666666666668,9.17,1.7699999999999998,0.0733333333333357,13.39,0.33,0.0,0.0,0.0
0.0,1967-06-01,66.66000000000004,63.98000000000001,23.26,5.69,1.2133333333333358,0.0,0.0,0.0,0.0,0.0
0.0,1967-07-01,71.48666666666671,65.72666666666667,23.363333333333333,5.69,1.2133333333333358,0.0,0.0,0.0,0.0,0.0
85.51,1967-08-01,59.53333333333337,42.326666666666675,15.97,4.806666666666667,1.1400000000000023,0.0,0.0,0.0,0.0,0.0
35.88,1967-09-01,41.73333333333337,15.60000000000001,3.346666666666669,1.3799999999999997,0.0,0.0,0.0,0.0,0.0,0.0
53.42,1967-10-01,52.91666666666671,20.353333333333342,4.820000000000003,2.286666666666666,0.05666666666666904,0.0,0.0,0.0,0.0,0.0
51.95,1967-11-01,34.67333333333337,13.416666666666677,3.750000000000003,1.456666666666666,0.05666666666666904,0.0,0.0,0.0,0.0,0.0
90.61,1967-12-01,20.870000000000033,9.52000000000001,2.3400000000000025,0.9633333333333328,0.05666666666666904,0.0,0.0,0.0,0.0,0.0
88.55,1968-01-01,16.4866666666667,5.576666666666676,2.0100000000000025,0.3299999999999994,0.0,6.26,0.0,0.0,0.0,0.0
65.13,1968-02-01,15.583333333333366,5.23000000000001,1.3600000000000023,0.2733333333333327,0.0,0.0,0.0,0.0,0.0,0.0
85.31,1968-03-01,18.6666666666667,6.310000000000009,2.5500000000000025,0.5199999999999995,0.0,8.01,0.0,0.0,0.0,0.0
85.56,1968-04-01,38.830000000000034,27.480000000000015,4.660000000000003,1.956666666666666,0.596666666666669,0.0,0.0,0.0,0.0,0.0
4.64,1968-05-01,41.07333333333336,27.82000000000001,4.763333333333336,1.956666666666666,0.596666666666669,0.0,0.0,0.0,0.0,0.0
86.6,1968-06-01,42.0166666666667,27.413333333333345,3.573333333333336,1.7099999999999993,0.596666666666669,0.0,0.0,0.0,0.0,0.0
82.73,1968-07-01,15.07333333333336,5.623333333333342,0.21666666666666903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.44,1968-08-01,38.370000000000026,13.873333333333344,0.2600000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.71,1968-09-01,53.80666666666669,20.70000000000001,0.7900000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.42,1968-10-01,50.4866666666667,18.776666666666674,0.7900000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.42,1968-11-01,31.903333333333364,10.14000000000001,0.586666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.45,1968-12-01,15.053333333333363,1.8100000000000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.97,1969-01-01,30.0366666666667,5.660000000000011,0.11666666666666896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.49,1969-02-01,53.59666666666669,29.840000000000014,5.140000000000002,0.836666666666666,0.0,0.0,0.0,0.0,0.0,0.0
1.76,1969-03-01,82.58333333333336,56.34000000000001,8.693333333333335,0.9533333333333327,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1969-04-01,99.4066666666667,85.09666666666668,20.013333333333335,5.466666666666666,0.05000000000000237,0.0,0.0,0.0,0.0,0.0
0.0,1969-05-01,99.99333333333334,92.85333333333335,35.34666666666667,8.639999999999999,0.10000000000000236,0.0,0.0,0.0,0.0,0.0
0.0,1969-06-01,97.74666666666668,84.62666666666668,33.78,8.613333333333332,0.10000000000000236,0.0,0.0,0.0,0.0,0.0
6.36,1969-07-01,88.09666666666669,64.29666666666668,24.423333333333336,4.099999999999999,0.05000000000000237,0.4,0.0,0.0,0.0,0.0
26.95,1969-08-01,76.94333333333334,38.610000000000014,4.200000000000002,0.08999999999999941,0.0,2.02,0.4,0.0,0.0,0.0
31.53,1969-09-01,71.35333333333335,31.370000000000015,2.6733333333333356,0.0,0.0,1.91,0.76,0.0,0.0,0.0
21.99,1969-10-01,73.71000000000002,32.69333333333335,1.186666666666669,0.0,0.0,1.54,0.25,0.0,0.0,0.0
20.96,1969-11-01,52.10333333333336,25.05000000000001,1.0533333333333357,0.0,0.0,0.89,0.0,0.0,0.0,0.0
84.62,1969-12-01,27.300000000000026,13.61333333333335,0.5933333333333357,0.0,0.0,13.67,3.1,0.0,0.0,0.0
88.52,1970-01-01,1.2600000000000235,0.0,0.0,0.0,0.0,9.43,2.76,0.0,0.0,0.0
57.74,1970-02-01,0.6900000000000236,0.0,0.0,0.0,0.0,42.26,8.68,0.16,0.0,0.0
53.14,1970-03-01,0.0,0.0,0.0,0.0,0.0,46.85,10.58,2.1,0.03,0.0
79.12,1970-04-01,0.7766666666666904,0.013333333333347545,0.0,0.0,0.0,20.88,0.01,0.0,0.0,0.0
97.67,1970-05-01,2.520000000000024,0.02666666666668088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.25,1970-06-01,2.520000000000024,0.02666666666668088,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0
29.36,1970-07-01,1.7900000000000238,0.013333333333347545,0.0,0.0,0.0,70.65,16.41,0.7,0.0,0.0
75.62,1970-08-01,24.150000000000023,7.62666666666668,0.1733333333333357,0.0,0.0,24.25,2.38,0.0,0.0,0.0
27.7,1970-09-01,33.84666666666669,10.606666666666682,0.34666666666666907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.65,1970-10-01,36.50333333333336,10.663333333333346,0.34666666666666907,0.0,0.0,0.25,0.0,0.0,0.0,0.0
83.22,1970-11-01,13.943333333333356,3.036666666666681,0.1733333333333357,0.0,0.0,8.67,0.17,0.0,0.0,0.0
83.72,1970-12-01,9.80666666666669,1.0366666666666808,0.0,0.0,0.0,11.65,0.46,0.0,0.0,0.0
81.47,1971-01-01,7.103333333333357,0.9800000000000142,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0
58.48,1971-02-01,5.6066666666666904,0.9800000000000142,0.0,0.0,0.0,41.53,10.0,0.0,0.0,0.0
89.04,1971-03-01,7.203333333333357,0.5633333333333476,0.0,0.0,0.0,10.82,1.83,0.0,0.0,0.0
78.51,1971-04-01,7.203333333333357,0.5633333333333476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.56,1971-05-01,7.15666666666669,0.5633333333333476,0.0,0.0,0.0,78.44,36.51,1.6,0.0,0.0
7.98,1971-06-01,0.0,0.0,0.0,0.0,0.0,92.01,48.31,3.41,0.2,0.0
11.09,1971-07-01,0.0,0.0,0.0,0.0,0.0,88.91,52.53,1.18,0.0,0.0
15.89,1971-08-01,0.0,0.0,0.0,0.0,0.0,84.1,66.63,16.49,1.54,0.0
11.22,1971-09-01,0.0,0.0,0.0,0.0,0.0,88.8,68.33,19.85,4.87,0.0
1.9,1971-10-01,0.0,0.0,0.0,0.0,0.0,98.11,94.67,73.0,50.32,12.39
5.01,1971-11-01,0.0,0.0,0.0,0.0,0.0,94.96,88.08,55.57,21.85,3.09
6.73,1971-12-01,0.0,0.0,0.0,0.0,0.0,93.28,85.92,44.64,18.27,0.69
4.38,1972-01-01,0.0,0.0,0.0,0.0,0.0,95.6,89.53,60.37,26.79,4.1
9.15,1972-02-01,0.0,0.0,0.0,0.0,0.0,90.87,86.55,55.39,27.58,10.56
5.71,1972-03-01,0.0,0.0,0.0,0.0,0.0,94.27,88.79,69.49,35.87,17.72
0.99,1972-04-01,0.0,0.0,0.0,0.0,0.0,99.0,95.17,84.27,60.33,26.06
0.3,1972-05-01,0.0,0.0,0.0,0.0,0.0,99.7,95.71,56.79,13.88,0.33
0.0,1972-06-01,0.0,0.0,0.0,0.0,0.0,99.99,99.99,99.99,99.51,98.1
0.0,1972-07-01,0.0,0.0,0.0,0.0,0.0,100.0,99.99,97.95,84.38,20.36
0.0,1972-08-01,0.0,0.0,0.0,0.0,0.0,100.0,98.97,65.4,17.99,0.17
0.0,1972-09-01,0.0,0.0,0.0,0.0,0.0,100.0,99.5,63.01,14.74,0.0
0.0,1972-10-01,0.0,0.0,0.0,0.0,0.0,100.0,99.67,77.08,25.01,0.0
0.0,1972-11-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,92.62,55.91,0.95
0.0,1972-12-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,99.65,97.55,56.55
0.0,1973-01-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,98.94,76.24,19.26
0.0,1973-02-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,97.1,75.05,15.11
74.4,1973-03-01,0.0,0.0,0.0,0.0,0.0,25.6,0.25,0.0,0.0,0.0
0.36,1973-04-01,0.0,0.0,0.0,0.0,0.0,99.67,85.65,1.69,0.0,0.0
0.84,1973-05-01,0.0,0.0,0.0,0.0,0.0,99.15,94.62,60.27,4.15,0.0
2.17,1973-06-01,0.02333333333335702,0.0,0.0,0.0,0.0,97.83,95.34,74.57,47.63,0.85
7.44,1973-07-01,0.18666666666669038,0.0,0.0,0.0,0.0,92.52,79.46,62.77,18.04,0.0
30.14,1973-08-01,1.6400000000000237,0.3300000000000142,0.0,0.0,0.0,69.37,47.43,0.1,0.0,0.0
81.85,1973-09-01,4.1900000000000235,0.856666666666681,0.0,0.0,0.0,13.8,0.34,0.0,0.0,0.0
83.5,1973-10-01,11.57666666666669,4.2366666666666815,0.013333333333335702,0.0,0.0,8.78,0.32,0.0,0.0,0.0
77.22,1973-11-01,11.460000000000022,3.920000000000014,0.013333333333335702,0.0,0.0,0.15,0.0,0.0,0.0,0.0
64.99,1973-12-01,12.89666666666669,3.8400000000000145,0.013333333333335702,0.0,0.0,31.0,3.81,0.0,0.0,0.0
86.01,1974-01-01,15.04666666666669,3.216666666666681,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0
70.9,1974-02-01,15.370000000000024,3.203333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.52,1974-03-01,12.530000000000024,2.7566666666666806,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0
95.37,1974-04-01,4.676666666666691,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0
94.46,1974-05-01,3.0166666666666906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.07,1974-06-01,6.26666666666669,0.08000000000001421,0.0,0.0,0.0,3.93,0.0,0.0,0.0,0.0
86.74,1974-07-01,4.420000000000024,0.08000000000001421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.48,1974-08-01,5.113333333333356,0.08000000000001421,0.0,0.0,0.0,4.52,0.31,0.0,0.0,0.0
97.41,1974-09-01,23.80666666666669,3.3033333333333474,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
30.64,1974-10-01,41.68000000000003,4.593333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.36,1974-11-01,48.01333333333336,5.893333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.69,1974-12-01,26.213333333333356,2.656666666666681,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
94.14,1975-01-01,11.843333333333357,1.6133333333333475,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0
89.46,1975-02-01,6.84666666666669,0.37000000000001415,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
93.34,1975-03-01,5.590000000000024,0.30333333333334755,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0
81.87,1975-04-01,2.0866666666666904,0.05666666666668088,0.0,0.0,0.0,17.96,0.4,0.0,0.0,0.0
83.94,1975-05-01,0.05666666666669035,0.0,0.0,0.0,0.0,16.06,1.67,0.0,0.0,0.0
95.11,1975-06-01,0.0,0.0,0.0,0.0,0.0,4.88,0.17,0.0,0.0,0.0
0.0,1975-07-01,0.0,0.0,0.0,0.0,0.0,100.0,97.63,7.95,0.0,0.0
0.0,1975-08-01,0.0,0.0,0.0,0.0,0.0,100.0,99.64,28.78,1.73,0.0
0.0,1975-09-01,0.0,0.0,0.0,0.0,0.0,99.97,99.97,99.63,93.17,38.44
0.0,1975-10-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,99.52,87.89,25.91
0.0,1975-11-01,0.0,0.0,0.0,0.0,0.0,99.97,99.97,99.11,80.91,20.5
0.0,1975-12-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.09,56.18,0.28
0.0,1976-01-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,99.65,89.27,35.82
0.0,1976-02-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,94.82,76.4,24.13
0.0,1976-03-01,0.0,0.0,0.0,0.0,0.0,99.99,99.65,79.95,57.59,6.62
23.97,1976-04-01,0.0,0.0,0.0,0.0,0.0,76.02,48.03,1.2,0.0,0.0
17.14,1976-05-01,24.620000000000022,10.103333333333348,0.4133333333333357,0.0,0.0,82.86,52.81,7.25,0.0,0.0
26.17,1976-06-01,42.203333333333354,19.35666666666668,1.7733333333333359,0.029999999999999406,0.0,0.0,0.0,0.0,0.0,0.0
47.25,1976-07-01,61.08333333333335,31.336666666666684,4.0533333333333355,0.6266666666666662,0.0,0.0,0.0,0.0,0.0,0.0
43.35,1976-08-01,51.630000000000024,26.553333333333345,3.6400000000000023,0.6266666666666662,0.0,0.0,0.0,0.0,0.0,0.0
54.51,1976-09-01,37.85333333333336,17.943333333333346,2.2800000000000025,0.5966666666666661,0.0,0.0,0.0,0.0,0.0,0.0
60.94,1976-10-01,24.31666666666669,6.753333333333348,0.0,0.0,0.0,27.67,10.07,0.0,0.0,0.0
69.6,1976-11-01,15.123333333333358,2.0066666666666806,0.0,0.0,0.0,14.36,5.99,0.0,0.0,0.0
70.7,1976-12-01,14.830000000000025,1.4100000000000144,0.0,0.0,0.0,11.38,3.02,0.0,0.0,0.0
80.47,1977-01-01,26.740000000000023,9.633333333333347,0.0,0.0,0.0,8.99,1.53,0.0,0.0,0.0
47.23,1977-02-01,35.53666666666669,13.62666666666668,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0
55.56,1977-03-01,49.55000000000003,20.056666666666683,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
47.42,1977-04-01,49.85666666666669,14.64666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.3,1977-05-01,67.88333333333335,37.17000000000001,2.2400000000000024,0.42999999999999944,0.026666666666669035,0.0,0.0,0.0,0.0,0.0
1.61,1977-06-01,83.68666666666668,64.02333333333335,35.56666666666667,32.54,21.86666666666667,0.0,0.0,0.0,0.0,0.0
0.0,1977-07-01,99.45333333333336,93.74666666666667,68.54666666666667,56.833333333333336,26.743333333333336,0.0,0.0,0.0,0.0,0.0
0.0,1977-08-01,99.99000000000001,99.99000000000001,99.40666666666668,84.81,38.11333333333334,0.0,0.0,0.0,0.0,0.0
0.0,1977-09-01,99.98666666666668,97.53333333333335,74.87333333333333,54.956666666666656,16.273333333333337,0.0,0.0,0.0,0.0,0.0
0.03,1977-10-01,74.17000000000002,64.69333333333334,41.89333333333334,30.663333333333327,11.39666666666667,0.0,0.0,0.0,0.0,0.0
77.48,1977-11-01,40.83666666666669,31.360000000000014,8.793333333333338,2.256666666666662,0.0,0.0,0.0,0.0,0.0,0.0
96.78,1977-12-01,7.510000000000019,0.48666666666668085,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0
0.03,1978-01-01,0.0,0.0,0.0,0.0,0.0,99.97,85.52,7.12,0.17,0.0
0.27,1978-02-01,0.0,0.0,0.0,0.0,0.0,99.74,81.84,1.72,0.0,0.0
0.0,1978-03-01,0.0,0.0,0.0,0.0,0.0,100.0,99.36,15.77,0.17,0.0
1.06,1978-04-01,0.0,0.0,0.0,0.0,0.0,98.94,65.62,11.52,0.17,0.0
0.0,1978-05-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,57.87,31.37,5.13
0.0,1978-06-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,96.02,54.3,22.76
0.0,1978-07-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,60.67,26.7,0.0
0.22,1978-08-01,0.0,0.0,0.0,0.0,0.0,99.82,90.91,31.87,0.52,0.0
63.65,1978-09-01,27.67333333333335,12.130000000000015,0.7633333333333381,0.0,0.0,36.35,1.02,0.0,0.0,0.0
17.0,1978-10-01,38.28000000000002,14.22666666666668,0.7633333333333381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.16,1978-11-01,45.03000000000002,15.116666666666681,0.7633333333333381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.75,1978-12-01,17.356666666666687,2.986666666666681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.37,1979-01-01,6.750000000000019,0.8900000000000142,0.0,0.0,0.0,69.64,38.39,0.0,0.0,0.0
13.88,1979-02-01,0.0,0.0,0.0,0.0,0.0,86.11,47.01,3.93,0.0,0.0
21.87,1979-03-01,0.0,0.0,0.0,0.0,0.0,78.12,46.08,4.44,0.17,0.0
49.35,1979-04-01,0.0,0.0,0.0,0.0,0.0,50.63,22.43,0.17,0.0,0.0
66.42,1979-05-01,0.0,0.0,0.0,0.0,0.0,33.58,10.57,0.0,0.0,0.0
0.0,1979-06-01,0.0,0.0,0.0,0.0,0.0,100.0,83.79,15.01,0.0,0.0
0.0,1979-07-01,0.0,0.0,0.0,0.0,0.0,99.99,99.99,49.47,10.67,0.0
0.0,1979-08-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,95.64,63.58,22.62
0.0,1979-09-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,90.25
0.0,1979-10-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,98.51,67.86
0.0,1979-11-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,97.36,72.44,8.25
0.0,1979-12-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.88,31.87,3.25
0.0,1980-01-01,0.0,0.0,0.0,0.0,0.0,99.99,99.99,94.39,35.93,4.13
0.0,1980-02-01,0.0,0.0,0.0,0.0,0.0,100.0,99.21,76.45,20.05,2.34
0.0,1980-03-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,91.0,36.78,3.36
0.0,1980-04-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,96.73,48.49,5.1
0.0,1980-05-01,1.290000000000019,0.0,0.0,0.0,0.0,100.0,93.42,35.64,2.85,0.0
87.34,1980-06-01,21.773333333333355,3.250000000000014,0.01333333333333807,0.0,0.0,8.8,0.0,0.0,0.0,0.0
38.55,1980-07-01,52.85000000000002,25.13333333333335,2.4433333333333382,0.47333333333332855,0.0,0.0,0.0,0.0,0.0,0.0
6.77,1980-08-01,81.67666666666668,39.59000000000001,4.510000000000005,0.7599999999999952,0.0,0.0,0.0,0.0,0.0,0.0
9.62,1980-09-01,89.59666666666669,50.20333333333335,6.090000000000006,0.7733333333333285,0.0,0.0,0.0,0.0,0.0,0.0
