MapDate,StateAbbreviation,StatisticFormatID,ValidStart,ValidEnd,D0,D1,D2,D3,D4,None,Missing
20210202,Combine,1,2021-02-02,2021-02-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210126,Combine,1,2021-01-26,2021-02-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210119,Combine,1,2021-01-19,2021-01-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210112,Combine,1,2021-01-12,2021-01-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210105,Combine,1,2021-01-05,2021-01-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20201229,Combine,1,2020-12-29,2021-01-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20201222,Combine,1,2020-12-22,2020-12-28,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20201215,Combine,1,2020-12-15,2020-12-21,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20201208,Combine,1,2020-12-08,2020-12-14,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20201201,Combine,1,2020-12-01,2020-12-07,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20201124,Combine,1,2020-11-24,2020-11-30,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20201117,Combine,1,2020-11-17,2020-11-23,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20201110,Combine,1,2020-11-10,2020-11-16,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20201103,Combine,1,2020-11-03,2020-11-09,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20201027,Combine,1,2020-10-27,2020-11-02,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20201020,Combine,1,2020-10-20,2020-10-26,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20201013,Combine,1,2020-10-13,2020-10-19,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20201006,Combine,1,2020-10-06,2020-10-12,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200929,Combine,1,2020-09-29,2020-10-05,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200922,Combine,1,2020-09-22,2020-09-28,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200915,Combine,1,2020-09-15,2020-09-21,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200908,Combine,1,2020-09-08,2020-09-14,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200901,Combine,1,2020-09-01,2020-09-07,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200825,Combine,1,2020-08-25,2020-08-31,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200818,Combine,1,2020-08-18,2020-08-24,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200811,Combine,1,2020-08-11,2020-08-17,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200804,Combine,1,2020-08-04,2020-08-10,2.45,0.00,0.00,0.00,0.00,97.55,0.00
20200728,Combine,1,2020-07-28,2020-08-03,42.43,2.75,0.00,0.00,0.00,57.57,0.00
20200721,Combine,1,2020-07-21,2020-07-27,64.20,6.66,0.00,0.00,0.00,35.80,0.00
20200714,Combine,1,2020-07-14,2020-07-20,20.39,0.00,0.00,0.00,0.00,79.61,0.00
20200707,Combine,1,2020-07-07,2020-07-13,15.04,0.00,0.00,0.00,0.00,84.96,0.00
20200630,Combine,1,2020-06-30,2020-07-06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200623,Combine,1,2020-06-23,2020-06-29,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200616,Combine,1,2020-06-16,2020-06-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200609,Combine,1,2020-06-09,2020-06-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200602,Combine,1,2020-06-02,2020-06-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200526,Combine,1,2020-05-26,2020-06-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200519,Combine,1,2020-05-19,2020-05-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200512,Combine,1,2020-05-12,2020-05-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200505,Combine,1,2020-05-05,2020-05-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200428,Combine,1,2020-04-28,2020-05-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200421,Combine,1,2020-04-21,2020-04-27,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200414,Combine,1,2020-04-14,2020-04-20,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200407,Combine,1,2020-04-07,2020-04-13,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200331,Combine,1,2020-03-31,2020-04-06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200324,Combine,1,2020-03-24,2020-03-30,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200317,Combine,1,2020-03-17,2020-03-23,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200310,Combine,1,2020-03-10,2020-03-16,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200303,Combine,1,2020-03-03,2020-03-09,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200225,Combine,1,2020-02-25,2020-03-02,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200218,Combine,1,2020-02-18,2020-02-24,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200211,Combine,1,2020-02-11,2020-02-17,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200204,Combine,1,2020-02-04,2020-02-10,0.05,0.00,0.00,0.00,0.00,99.95,0.00
20200128,Combine,1,2020-01-28,2020-02-03,0.05,0.00,0.00,0.00,0.00,99.95,0.00
20200121,Combine,1,2020-01-21,2020-01-27,21.91,0.00,0.00,0.00,0.00,78.09,0.00
20200114,Combine,1,2020-01-14,2020-01-20,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20200107,Combine,1,2020-01-07,2020-01-13,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20191231,Combine,1,2019-12-31,2020-01-06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20191224,Combine,1,2019-12-24,2019-12-30,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20191217,Combine,1,2019-12-17,2019-12-23,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20191210,Combine,1,2019-12-10,2019-12-16,14.32,0.00,0.00,0.00,0.00,85.68,0.00
20191203,Combine,1,2019-12-03,2019-12-09,14.42,0.00,0.00,0.00,0.00,85.58,0.00
20191126,Combine,1,2019-11-26,2019-12-02,14.42,0.00,0.00,0.00,0.00,85.58,0.00
20191119,Combine,1,2019-11-19,2019-11-25,14.42,0.00,0.00,0.00,0.00,85.58,0.00
20191112,Combine,1,2019-11-12,2019-11-18,14.42,0.00,0.00,0.00,0.00,85.58,0.00
20191105,Combine,1,2019-11-05,2019-11-11,14.42,0.00,0.00,0.00,0.00,85.58,0.00
20191029,Combine,1,2019-10-29,2019-11-04,90.82,4.26,0.00,0.00,0.00,9.18,0.00
20191022,Combine,1,2019-10-22,2019-10-28,100.00,89.23,4.15,0.00,0.00,0.00,0.00
20191015,Combine,1,2019-10-15,2019-10-21,100.00,100.00,63.63,0.00,0.00,0.00,0.00
20191008,Combine,1,2019-10-08,2019-10-14,100.00,100.00,0.00,0.00,0.00,0.00,0.00
20191001,Combine,1,2019-10-01,2019-10-07,100.00,51.93,0.00,0.00,0.00,0.00,0.00
20190924,Combine,1,2019-09-24,2019-09-30,99.38,48.24,0.00,0.00,0.00,0.62,0.00
20190917,Combine,1,2019-09-17,2019-09-23,89.28,0.00,0.00,0.00,0.00,10.72,0.00
20190910,Combine,1,2019-09-10,2019-09-16,16.48,0.00,0.00,0.00,0.00,83.52,0.00
20190903,Combine,1,2019-09-03,2019-09-09,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190827,Combine,1,2019-08-27,2019-09-02,21.05,0.00,0.00,0.00,0.00,78.95,0.00
20190820,Combine,1,2019-08-20,2019-08-26,21.05,0.00,0.00,0.00,0.00,78.95,0.00
20190813,Combine,1,2019-08-13,2019-08-19,27.07,0.00,0.00,0.00,0.00,72.93,0.00
20190806,Combine,1,2019-08-06,2019-08-12,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190730,Combine,1,2019-07-30,2019-08-05,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190723,Combine,1,2019-07-23,2019-07-29,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190716,Combine,1,2019-07-16,2019-07-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190709,Combine,1,2019-07-09,2019-07-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190702,Combine,1,2019-07-02,2019-07-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190625,Combine,1,2019-06-25,2019-07-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190618,Combine,1,2019-06-18,2019-06-24,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190611,Combine,1,2019-06-11,2019-06-17,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190604,Combine,1,2019-06-04,2019-06-10,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190528,Combine,1,2019-05-28,2019-06-03,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190521,Combine,1,2019-05-21,2019-05-27,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190514,Combine,1,2019-05-14,2019-05-20,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190507,Combine,1,2019-05-07,2019-05-13,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190430,Combine,1,2019-04-30,2019-05-06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190423,Combine,1,2019-04-23,2019-04-29,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190416,Combine,1,2019-04-16,2019-04-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190409,Combine,1,2019-04-09,2019-04-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190402,Combine,1,2019-04-02,2019-04-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190326,Combine,1,2019-03-26,2019-04-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190319,Combine,1,2019-03-19,2019-03-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190312,Combine,1,2019-03-12,2019-03-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190305,Combine,1,2019-03-05,2019-03-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190226,Combine,1,2019-02-26,2019-03-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190219,Combine,1,2019-02-19,2019-02-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190212,Combine,1,2019-02-12,2019-02-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190205,Combine,1,2019-02-05,2019-02-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190129,Combine,1,2019-01-29,2019-02-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190122,Combine,1,2019-01-22,2019-01-28,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190115,Combine,1,2019-01-15,2019-01-21,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190108,Combine,1,2019-01-08,2019-01-14,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20190101,Combine,1,2019-01-01,2019-01-07,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20181225,Combine,1,2018-12-25,2018-12-31,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20181218,Combine,1,2018-12-18,2018-12-24,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20181211,Combine,1,2018-12-11,2018-12-17,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20181204,Combine,1,2018-12-04,2018-12-10,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20181127,Combine,1,2018-11-27,2018-12-03,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20181120,Combine,1,2018-11-20,2018-11-26,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20181113,Combine,1,2018-11-13,2018-11-19,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20181106,Combine,1,2018-11-06,2018-11-12,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20181030,Combine,1,2018-10-30,2018-11-05,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20181023,Combine,1,2018-10-23,2018-10-29,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20181016,Combine,1,2018-10-16,2018-10-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20181009,Combine,1,2018-10-09,2018-10-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20181002,Combine,1,2018-10-02,2018-10-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180925,Combine,1,2018-09-25,2018-10-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180918,Combine,1,2018-09-18,2018-09-24,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180911,Combine,1,2018-09-11,2018-09-17,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180904,Combine,1,2018-09-04,2018-09-10,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180828,Combine,1,2018-08-28,2018-09-03,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180821,Combine,1,2018-08-21,2018-08-27,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180814,Combine,1,2018-08-14,2018-08-20,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180807,Combine,1,2018-08-07,2018-08-13,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180731,Combine,1,2018-07-31,2018-08-06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180724,Combine,1,2018-07-24,2018-07-30,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180717,Combine,1,2018-07-17,2018-07-23,39.75,0.00,0.00,0.00,0.00,60.25,0.00
20180710,Combine,1,2018-07-10,2018-07-16,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180703,Combine,1,2018-07-03,2018-07-09,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180626,Combine,1,2018-06-26,2018-07-02,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180619,Combine,1,2018-06-19,2018-06-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180612,Combine,1,2018-06-12,2018-06-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180605,Combine,1,2018-06-05,2018-06-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180529,Combine,1,2018-05-29,2018-06-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180522,Combine,1,2018-05-22,2018-05-28,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20180515,Combine,1,2018-05-15,2018-05-21,39.64,0.00,0.00,0.00,0.00,60.36,0.00
20180508,Combine,1,2018-05-08,2018-05-14,65.89,0.00,0.00,0.00,0.00,34.11,0.00
20180501,Combine,1,2018-05-01,2018-05-07,65.89,0.00,0.00,0.00,0.00,34.11,0.00
20180424,Combine,1,2018-04-24,2018-04-30,75.96,4.68,0.00,0.00,0.00,24.04,0.00
20180417,Combine,1,2018-04-17,2018-04-23,75.96,4.68,0.00,0.00,0.00,24.04,0.00
20180410,Combine,1,2018-04-10,2018-04-16,97.58,10.61,0.00,0.00,0.00,2.42,0.00
20180403,Combine,1,2018-04-03,2018-04-09,62.87,10.61,0.00,0.00,0.00,37.13,0.00
20180327,Combine,1,2018-03-27,2018-04-02,62.87,10.61,0.00,0.00,0.00,37.13,0.00
20180320,Combine,1,2018-03-20,2018-03-26,82.47,27.71,0.00,0.00,0.00,17.53,0.00
20180313,Combine,1,2018-03-13,2018-03-19,82.47,27.71,0.00,0.00,0.00,17.53,0.00
20180306,Combine,1,2018-03-06,2018-03-12,82.47,27.71,0.00,0.00,0.00,17.53,0.00
20180227,Combine,1,2018-02-27,2018-03-05,82.47,27.71,0.00,0.00,0.00,17.53,0.00
20180220,Combine,1,2018-02-20,2018-02-26,82.47,27.71,0.00,0.00,0.00,17.53,0.00
20180213,Combine,1,2018-02-13,2018-02-19,82.47,36.82,0.00,0.00,0.00,17.53,0.00
20180206,Combine,1,2018-02-06,2018-02-12,100.00,89.24,39.58,0.00,0.00,0.00,0.00
20180130,Combine,1,2018-01-30,2018-02-05,100.00,91.52,39.58,0.00,0.00,0.00,0.00
20180123,Combine,1,2018-01-23,2018-01-29,100.00,91.49,0.36,0.00,0.00,0.00,0.00
20180116,Combine,1,2018-01-16,2018-01-22,100.00,91.49,0.00,0.00,0.00,0.00,0.00
20180109,Combine,1,2018-01-09,2018-01-15,100.00,91.49,0.00,0.00,0.00,0.00,0.00
20180102,Combine,1,2018-01-02,2018-01-08,100.00,91.49,0.00,0.00,0.00,0.00,0.00
20171226,Combine,1,2017-12-26,2018-01-01,100.00,81.86,0.00,0.00,0.00,0.00,0.00
20171219,Combine,1,2017-12-19,2017-12-25,100.00,63.09,0.00,0.00,0.00,0.00,0.00
20171212,Combine,1,2017-12-12,2017-12-18,100.00,59.81,0.00,0.00,0.00,0.00,0.00
20171205,Combine,1,2017-12-05,2017-12-11,100.00,59.81,0.00,0.00,0.00,0.00,0.00
20171128,Combine,1,2017-11-28,2017-12-04,88.73,0.00,0.00,0.00,0.00,11.27,0.00
20171121,Combine,1,2017-11-21,2017-11-27,88.73,0.00,0.00,0.00,0.00,11.27,0.00
20171114,Combine,1,2017-11-14,2017-11-20,88.73,0.00,0.00,0.00,0.00,11.27,0.00
20171107,Combine,1,2017-11-07,2017-11-13,88.73,0.00,0.00,0.00,0.00,11.27,0.00
20171031,Combine,1,2017-10-31,2017-11-06,88.79,0.00,0.00,0.00,0.00,11.21,0.00
20171024,Combine,1,2017-10-24,2017-10-30,77.74,0.00,0.00,0.00,0.00,22.26,0.00
20171017,Combine,1,2017-10-17,2017-10-23,5.79,0.00,0.00,0.00,0.00,94.21,0.00
20171010,Combine,1,2017-10-10,2017-10-16,5.79,0.00,0.00,0.00,0.00,94.21,0.00
20171003,Combine,1,2017-10-03,2017-10-09,5.72,0.00,0.00,0.00,0.00,94.28,0.00
20170926,Combine,1,2017-09-26,2017-10-02,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20170919,Combine,1,2017-09-19,2017-09-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20170912,Combine,1,2017-09-12,2017-09-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20170905,Combine,1,2017-09-05,2017-09-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20170829,Combine,1,2017-08-29,2017-09-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20170822,Combine,1,2017-08-22,2017-08-28,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20170815,Combine,1,2017-08-15,2017-08-21,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20170808,Combine,1,2017-08-08,2017-08-14,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20170801,Combine,1,2017-08-01,2017-08-07,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20170725,Combine,1,2017-07-25,2017-07-31,4.58,0.00,0.00,0.00,0.00,95.42,0.00
20170718,Combine,1,2017-07-18,2017-07-24,12.12,0.00,0.00,0.00,0.00,87.88,0.00
20170711,Combine,1,2017-07-11,2017-07-17,18.38,0.00,0.00,0.00,0.00,81.62,0.00
20170704,Combine,1,2017-07-04,2017-07-10,92.30,0.00,0.00,0.00,0.00,7.70,0.00
20170627,Combine,1,2017-06-27,2017-07-03,50.84,0.00,0.00,0.00,0.00,49.16,0.00
20170620,Combine,1,2017-06-20,2017-06-26,1.38,0.00,0.00,0.00,0.00,98.62,0.00
20170613,Combine,1,2017-06-13,2017-06-19,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20170606,Combine,1,2017-06-06,2017-06-12,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20170530,Combine,1,2017-05-30,2017-06-05,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20170523,Combine,1,2017-05-23,2017-05-29,8.22,0.00,0.00,0.00,0.00,91.78,0.00
20170516,Combine,1,2017-05-16,2017-05-22,8.22,0.00,0.00,0.00,0.00,91.78,0.00
20170509,Combine,1,2017-05-09,2017-05-15,50.37,0.00,0.00,0.00,0.00,49.63,0.00
20170502,Combine,1,2017-05-02,2017-05-08,78.72,50.30,0.00,0.00,0.00,21.28,0.00
20170425,Combine,1,2017-04-25,2017-05-01,78.72,50.30,0.00,0.00,0.00,21.28,0.00
20170418,Combine,1,2017-04-18,2017-04-24,76.93,56.94,0.00,0.00,0.00,23.07,0.00
20170411,Combine,1,2017-04-11,2017-04-17,76.93,56.94,0.00,0.00,0.00,23.07,0.00
20170404,Combine,1,2017-04-04,2017-04-10,76.93,56.94,0.00,0.00,0.00,23.07,0.00
20170328,Combine,1,2017-03-28,2017-04-03,76.93,63.17,19.85,0.00,0.00,23.07,0.00
20170321,Combine,1,2017-03-21,2017-03-27,76.93,63.17,19.85,0.00,0.00,23.07,0.00
20170314,Combine,1,2017-03-14,2017-03-20,99.99,73.78,44.57,0.00,0.00,0.01,0.00
20170307,Combine,1,2017-03-07,2017-03-13,100.00,98.96,44.58,0.00,0.00,0.00,0.00
20170228,Combine,1,2017-02-28,2017-03-06,100.00,98.96,44.58,0.00,0.00,0.00,0.00
20170221,Combine,1,2017-02-21,2017-02-27,100.00,64.00,0.00,0.00,0.00,0.00,0.00
20170214,Combine,1,2017-02-14,2017-02-20,93.05,63.75,0.00,0.00,0.00,6.95,0.00
20170207,Combine,1,2017-02-07,2017-02-13,93.05,35.12,0.00,0.00,0.00,6.95,0.00
20170131,Combine,1,2017-01-31,2017-02-06,93.05,35.12,0.00,0.00,0.00,6.95,0.00
20170124,Combine,1,2017-01-24,2017-01-30,93.05,35.12,0.00,0.00,0.00,6.95,0.00
20170117,Combine,1,2017-01-17,2017-01-23,93.05,51.84,0.00,0.00,0.00,6.95,0.00
20170110,Combine,1,2017-01-10,2017-01-16,93.05,51.84,0.00,0.00,0.00,6.95,0.00
20170103,Combine,1,2017-01-03,2017-01-09,93.05,51.84,0.00,0.00,0.00,6.95,0.00
20161227,Combine,1,2016-12-27,2017-01-02,93.05,51.84,0.00,0.00,0.00,6.95,0.00
20161220,Combine,1,2016-12-20,2016-12-26,93.05,51.84,0.00,0.00,0.00,6.95,0.00
20161213,Combine,1,2016-12-13,2016-12-19,93.05,51.84,0.00,0.00,0.00,6.95,0.00
20161206,Combine,1,2016-12-06,2016-12-12,93.05,72.42,0.00,0.00,0.00,6.95,0.00
20161129,Combine,1,2016-11-29,2016-12-05,93.05,70.36,0.00,0.00,0.00,6.95,0.00
20161122,Combine,1,2016-11-22,2016-11-28,93.05,70.36,0.00,0.00,0.00,6.95,0.00
20161115,Combine,1,2016-11-15,2016-11-21,83.31,38.14,0.00,0.00,0.00,16.69,0.00
20161108,Combine,1,2016-11-08,2016-11-14,52.86,2.46,0.00,0.00,0.00,47.14,0.00
20161101,Combine,1,2016-11-01,2016-11-07,51.08,2.46,0.00,0.00,0.00,48.92,0.00
20161025,Combine,1,2016-10-25,2016-10-31,22.18,2.46,0.00,0.00,0.00,77.82,0.00
20161018,Combine,1,2016-10-18,2016-10-24,22.18,2.46,0.00,0.00,0.00,77.82,0.00
20161011,Combine,1,2016-10-11,2016-10-17,22.18,2.46,0.00,0.00,0.00,77.82,0.00
20161004,Combine,1,2016-10-04,2016-10-10,22.18,2.46,0.00,0.00,0.00,77.82,0.00
20160927,Combine,1,2016-09-27,2016-10-03,94.57,9.46,0.00,0.00,0.00,5.43,0.00
20160920,Combine,1,2016-09-20,2016-09-26,22.75,0.00,0.00,0.00,0.00,77.25,0.00
20160913,Combine,1,2016-09-13,2016-09-19,19.30,0.00,0.00,0.00,0.00,80.70,0.00
20160906,Combine,1,2016-09-06,2016-09-12,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160830,Combine,1,2016-08-30,2016-09-05,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160823,Combine,1,2016-08-23,2016-08-29,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160816,Combine,1,2016-08-16,2016-08-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160809,Combine,1,2016-08-09,2016-08-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160802,Combine,1,2016-08-02,2016-08-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160726,Combine,1,2016-07-26,2016-08-01,24.27,0.00,0.00,0.00,0.00,75.73,0.00
20160719,Combine,1,2016-07-19,2016-07-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160712,Combine,1,2016-07-12,2016-07-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160705,Combine,1,2016-07-05,2016-07-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160628,Combine,1,2016-06-28,2016-07-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160621,Combine,1,2016-06-21,2016-06-27,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160614,Combine,1,2016-06-14,2016-06-20,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160607,Combine,1,2016-06-07,2016-06-13,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160531,Combine,1,2016-05-31,2016-06-06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160524,Combine,1,2016-05-24,2016-05-30,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160517,Combine,1,2016-05-17,2016-05-23,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160510,Combine,1,2016-05-10,2016-05-16,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160503,Combine,1,2016-05-03,2016-05-09,100.00,0.00,0.00,0.00,0.00,0.00,0.00
20160426,Combine,1,2016-04-26,2016-05-02,100.00,0.00,0.00,0.00,0.00,0.00,0.00
20160419,Combine,1,2016-04-19,2016-04-25,30.60,0.00,0.00,0.00,0.00,69.40,0.00
20160412,Combine,1,2016-04-12,2016-04-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160405,Combine,1,2016-04-05,2016-04-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160329,Combine,1,2016-03-29,2016-04-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160322,Combine,1,2016-03-22,2016-03-28,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160315,Combine,1,2016-03-15,2016-03-21,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160308,Combine,1,2016-03-08,2016-03-14,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160301,Combine,1,2016-03-01,2016-03-07,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160223,Combine,1,2016-02-23,2016-02-29,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160216,Combine,1,2016-02-16,2016-02-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160209,Combine,1,2016-02-09,2016-02-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160202,Combine,1,2016-02-02,2016-02-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160126,Combine,1,2016-01-26,2016-02-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160119,Combine,1,2016-01-19,2016-01-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160112,Combine,1,2016-01-12,2016-01-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20160105,Combine,1,2016-01-05,2016-01-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20151229,Combine,1,2015-12-29,2016-01-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20151222,Combine,1,2015-12-22,2015-12-28,0.00,0.00,0.00,0.00,0.00,100.00,0.00
